sku	asin	price	quantity	Business Price	Quantity Price Type	Quantity Lower Bound 1	Quantity Price 1	Quantity Lower Bound 2	Quantity Price 2	Quantity Lower Bound 3	Quantity Price 3	Quantity Lower Bound 4	Quantity Price 4	Quantity Lower Bound 5	Quantity Price 5	Progressive Price Type	Progressive Lower Bound 1	Progressive Price 1	Progressive Lower Bound 2	Progressive Price 2	Progressive Lower Bound 3	Progressive Price 3	Minimum order quantity	Sell remainder
193187	B07Y1W1F3X	16.99	57																					
193192	B08P5XRH9H	16.99	23																					
193196	B08P5WDFBP	16.99	13																					
193207	B08P5WB7M4	16.99	53																					
193208	B08P5Z6PLK	16.99	100																					
193210	B08P5YZP46	16.99	94																					
193221	B08PFMCKY6	7.99	7																					
193292	B087D39PFK	59.99	26																					
193306	B08FMQ26SQ	16.99	23																					
193308	B08FMQM8WJ	16.99	48																					
193311	B08FMQYB1G	16.99	34																					
193359	B08FMQT1DG	16.99	3																					
193410	B07YQG64MF	14.99	6																					
193423	B08QZVGQB5	9.99	100																					
193544	B07VR3MYZ9	16.99	100																					
193551	B08CN6BCKJ	16.99	6																					
193558	B08CNLKLBC	16.99	7																					
193570	B08DLLJJ5J	109.99	11																					
193571	B08NYZ31QZ	79.99	13																					
193580	B07P6WQ7BN	16.99	47																					
193581	B07PCCGPLV	16.99	33																					
193594	B08RZG71K8	7.99	12																					
193595	B08RZBWDFG	7.99	2																					
193601	B08RZD44VH	7.99	15																					
193656	B01G5GNS6U	11.99	4																					
193658	B006O6E6HM	19.99	13																					
193663	B0002LIEPA	11.99	6																					
193667	B079Q7HGYF	14.99	1																					
193670	B07MY23VBB	14.99	21																					
193671	B079PX8RNB	24.99	15																					
193672	B01N1344VN	7.99	4																					
193673	B079Q5JRFW	11.99	2																					
194018	B08RB6CDXG	77.99	65																					
194020	B08RB72YVN	58.99	19																					
194021	B08RB7GPPS	15.99	8																					
194023	B08RB7CHDX	8.99	10																					
194032	B08RBX3QXC	7.99	51																					
194034	B08RBWL2RQ	7.99	16																					
194036	B08RBXLSLT	7.99	10																					
194038	B08RBYDK8W	6.99	20																					
194050	B087Q63MLY	15.99	35																					
194056	B07H66HKTV	29.99	18																					
194068	B07H6DKGPD	29.99	51																					
194069	B07RRK3LGN	26.99	50																					
194081	B087QZGN24	38.99	100																					
194161	B0932P7WGJ	19.99	1																					
194165	B0932MPDXB	24.99	3																					
194211	B08C88HDK6	32.99	1																					
194212	B08CN7WS4K	32.99	8																					
194237	B083R8CX4C	19.99	16																					
194238	B01CFKZU66	31.99	11																					
194256	B087N4FCQF	16.99	100																					
194257	B087NBH6Y4	16.99	100																					
194258	B087MYFSR8	16.99	100																					
194259	B087N6LQZL	16.99	38																					
194280	B08T613KQ3	14.99	5																					
194286	B08SLBX4XK	14.99	8																					
194288	B08T64QQRX	14.99	1																					
194289	B08T6QJPRY	9.99	8																					
194303	B084DWS36S	32.99	100																					
194321	B07Z4GVLCG	32.99	100																					
194338	B08MQ4435S	16.99	9																					
194445	B08ZS26XGT	21.99	6																					
194501	B085PHH4YJ	16.99	13																					
194518	B08LQ8514T	16.99	10																					
194569	B0BB1VQ3QN	29.99	1																					
194570	B09WKNR915	29.99	14																					
194571	B09WL656RW	29.99	9																					
194611	B08VF6SJL9	29.99	15																					
194645	B08LQBT939	29.99	12																					
194654	B08VF6F1V8	18.99	18																					
194655	B08VF7QKY5	6.99	6																					
194657	B08VF872ZL	32.99	35																					
194659	B08VF7YKS6	49.99	11																					
194670	B08ZLL5JBD	22.99	16																					
194673	B097RXJV6V	22.99	6																					
194678	B08ZLKNR83	31.99	24																					
194715	B07YY8ZK5J	9.99	100																					
194725	B07XH9FDHC	19.99	11																					
194818	B08CK7YKL2	5.99	51																					
194820	B08CKJP9MY	5.99	3																					
194821	B08CK4X18Z	5.99	53																					
195095	B08WC5T132	16.99	100																					
195096	B08WCKFHH7	16.99	56																					
195097	B08WCD54B3	16.99	23																					
195100	B08WBYXZHF	16.99	10																					
195102	B083MCN5YF	37.99	100																					
195103	B083MCWD45	37.99	100																					
195109	B08WCDXXHW	49.99	100																					
195110	B08WCWRX81	12.99	100																					
195111	B08WD1NPS1	12.99	100																					
195113	B08WCBCF4F	12.99	76																					
195116	B083MCN5XT	16.99	100																					
195125	B08WCFKZP8	16.99	100																					
195126	B08WC2TLXR	16.99	100																					
195127	B08WCCB7ZQ	16.99	100																					
195128	B08WBW583F	16.99	100																					
195129	B08WCHB5YD	16.99	97																					
195142	B08T5M7W6M	39.99	55																					
195144	B08T5RLXVL	16.99	22																					
195149	B08T69LX1G	16.99	5																					
195150	B08T6Q7X4X	16.99	100																					
195152	B08T67B5R4	16.99	74																					
195479	B07X54SHFK	19.99	100																					
195604	B08TC5335Q	9.99	18																					
195963	B08YKCX1W3	16.99	8																					
195964	B08YKCJPCK	16.99	20																					
195973	B08YKC2F1X	44.99	9																					
195976	B08YKCXWMB	16.99	4																					
195977	B08YKC3FYL	16.99	22																					
195978	B08YK8TQSQ	16.99	1																					
195981	B08YKGFJZT	16.99	47																					
195997	B085PHH4ZT	16.99	27																					
195998	B085PHKRKM	16.99	6																					
196004	B08YKFGT8T	16.99	10																					
196171	B0915CJT1Y	27.99	10																					
196178	B0914ZFRGM	31.99	55																					
196226	B08MQ4FTV3	16.99	6																					
196227	B08MPWVC42	16.99	10																					
196229	B08MPTVS25	16.99	23																					
196230	B08MQ3RQ7G	16.99	15																					
196231	B08MQP775M	16.99	22																					
196232	B08MPS7FZ9	16.99	7																					
196233	B08MPY1GGQ	16.99	23																					
196235	B08B4CJDDD	29.99	46																					
196536	B08T673MNM	16.99	10																					
196616	B07KPJXVMY	21.99	5																					
196626	B0B93FJ5B2	219.99	2																					
197183	B092MSWCWW	21.99	7																					
197184	B092MQR85G	21.99	10																					
197185	B092MTDWM7	21.99	6																					
197329	B09313QPSV	44.99	100																					
197331	B09311XK2Y	16.99	92																					
197332	B093118DVC	16.99	55																					
197335	B09313ZDLB	16.99	100																					
197339	B09314LPBZ	16.99	46																					
197352	B0931296HC	29.99	11																					
197355	B09313T59Q	16.99	15																					
197449	B093148ZQP	16.99	82																					
197450	B09313QCXK	16.99	18																					
197451	B09314XJS1	16.99	100																					
197452	B09313Q8JZ	16.99	81																					
197560	B093LB797F	9.99	10																					
197572	B08W56XDSD	9.99	11																					
197691	B092RQ56QH	9.99	50																					
197694	B092RMN1S7	44.99	61																					
197698	B092RN2LVY	17.99	16																					
197700	B092RKD6KP	39.99	7																					
197702	B092RKSWDN	39.99	23																					
197706	B092RKDBY8	7.99	28																					
197708	B092RL5578	6.99	66																					
197714	B092RLQ4PV	43.99	9																					
197726	B087D3BPFZ	9.99	26																					
197728	B087D24GPG	6.99	36																					
197730	B08XWLYL8S	41.99	9																					
197731	B07KZS1DXF	41.99	17																					
197846	B0943L6BZ6	24.99	7																					
197898	B08MPM4WXX	16.99	93																					
197976	B08Z3MWP95	25.99	43																					
198061	B08T64VRGM	16.99	52																					
198062	B08T61GHB5	16.99	61																					
198063	B08T66DDJM	16.99	50																					
198134	B08WRGXDZV	12.99	7																					
198227	B09PRRY9R8	19.95	8																					
198228	B09PRRNBWT	7.95	4																					
198229	B09PRR1K62	9.95	6																					
198230	B09PRS8FW5	19.95	24																					
198231	B09PRQQWX4	7.95	10																					
198437	B095MN5RBV	12.99	7																					
198458	B095HVYY58	16.99	100																					
198460	B095HTZJW6	7.99	42																					
198462	B095HWZKBJ	16.99	51																					
198463	B095HVJSJP	16.99	100																					
198464	B095HS8NDQ	16.99	100																					
198465	B095HVWLZ6	16.99	100																					
198466	B095HS8NDT	16.99	100																					
198469	B095HWSP4N	16.99	100																					
198478	B095HX55MF	16.99	100																					
198483	B095HV9887	16.99	100																					
198484	B095HVY64P	16.99	95																					
198487	B095HV6YFL	16.99	100																					
198488	B095HTWTVN	16.99	100																					
198503	B095HWF8J1	16.99	2																					
198506	B095HWF7SV	16.99	100																					
198509	B095HV4SL3	17.99	100																					
198524	B083MDVBDD	44.99	100																					
198559	B099S5T2YF	9.99	57																					
198653	B096W2QZM8	9.99	61																					
198655	B0974WZ5BV	19.99	13																					
198656	B0974YK7H9	19.99	7																					
198657	B0974XL7H5	19.99	5																					
198658	B0974W4MJK	19.99	7																					
198659	B09751MDYB	19.99	1																					
198662	B0974XZFSL	19.99	2																					
198699	B08WM1W7NQ	16.95	1																					
198712	B08YZ7K8NT	9.99	6																					
198715	B08YZ8QZSB	9.99	3																					
198717	B08YZ81LG6	9.99	3																					
198720	B08YZFMHVR	9.99	5																					
198749	B0974WM3J1	32.99	16																					
198761	B0974XRKD6	29.99	8																					
198764	B0974W3CG7	29.99	20																					
199213	B09KY7Z7T4	44.99	8																					
199222	B09JKYC26Q	44.99	1																					
199224	B09JL1HW4R	44.99	1																					
199281	B08T5W41C8	16.99	2																					
199308	B09PF7Z711	44.99	7																					
199368	B09831W5BR	59.99	6																					
199408	B09DPYCDFH	5.99	13																					
199439	B09HQ7QKHB	21.99	6																					
199440	B09HQ6R8XF	21.99	7																					
199444	B09JCFY3NT	21.99	14																					
199445	B09JCFPGBF	21.99	16																					
199446	B09JCFZ3BF	21.99	7																					
199455	B09JCHW5G9	29.99	6																					
199457	B0C46N45PL	17.99	7																					
199458	B0C46R215K	17.99	2																					
199466	B08HVFBL4P	15.99	87																					
199480	B09HQRJQJ5	17.99	2																					
199558	B09BDCHCXH	49.99	16																					
199573	B08T5Z15DL	49.99	28																					
199615	B097NLD5RH	15.99	19																					
199616	B097NL6MFG	12.99	49																					
199625	B097NNX4ZT	16.99	35																					
199629	B097NLY4CM	44.99	36																					
199638	B097NN7BVF	7.99	65																					
199641	B097NMKQL4	34.99	17																					
199647	B097NNXGT3	9.99	16																					
199653	B08T5LRYDJ	16.99	2																					
199654	B08T5WF5TP	16.99	2																					
199655	B08T6D429S	16.99	1																					
199733	B097YQBHNB	16.99	100																					
199734	B097YP9DSH	16.99	57																					
199735	B097YPPSL1	16.99	100																					
199736	B097YPV1RD	16.99	100																					
199740	B097YPWRXJ	16.99	24																					
199744	B097YNM37C	16.99	30																					
199745	B097YP5DYY	16.99	32																					
199748	B097YQP1ZW	7.99	55																					
199768	B097YNZL54	16.99	100																					
199771	B097YPCY7C	16.99	29																					
199774	B097YNL4PZ	16.99	15																					
199776	B097YLHFS4	29.99	30																					
199824	B09LVT4FWJ	27.99	15																					
199826	B09LVSQTC7	27.99	10																					
199832	B09P73V5CL	21.99	2																					
199878	B08T5R32R9	16.99	100																					
1F-MY24-OJ74	B00R8263XQ	45.00	1																					
1J-N85S-6OJF	B0B6G8CD9R	12.99	3																					
1M-D05M-TF4X	B078WR1JVP	26.99	1																					
1O-S8ZN-WTLH	B0BBYX6WQ2	15.00	3																					
1Q-E0JT-GBSB	B0BBZ3PV52	14.00	3																					
1S-9ZZ7-4KQ8	B08KJB54K3	35.00	1																					
1S-EMRG-55LU	B08KY5N5B3	66.90	1																					
1T-1RMP-AO02	B07T1M6WRQ	65.00	1																					
1X-KRA3-OA4H	B0BC1NLQ2Y	27.00	1																					
200003	B08WCBWSQ8	16.99	3																					
200082	B08T62B796	16.99	57																					
200083	B08T6GXDMR	16.99	34																					
200084	B08T6573Z7	16.99	84																					
200099	B09BDCLJLJ	29.99	21																					
200107	B09BDCWDPF	29.99	6																					
200108	B09BDDVJ9Z	29.99	4																					
200185	B08MQG45LQ	16.99	6																					
200188	B08MPK5SQP	16.99	1																					
200236	B08V4YFVP1	39.99	6																					
200423	B08YGYY32W	19.99	8																					
200432	B09B7LBBMT	6.99	88																					
200475	B09GPQ9K62	14.99	100																					
200499	B099S276FP	9.99	8																					
200501	B09DVMCXKH	17.99	4																					
200507	B09DVQ2BLJ	7.99	68																					
200530	B09HV6MSJY	24.99	11																					
200531	B09HV6LXXY	24.99	22																					
200532	B09HV6NW1L	24.99	14																					
200540	B09DVMYCGF	9.99	35																					
200545	B09DVMFSY8	9.99	100																					
200546	B08CNM3VFT	16.99	100																					
200547	B08CNNJJRC	16.99	4																					
200548	B08CNPCWSC	16.99	64																					
200549	B08CNNRNDQ	16.99	24																					
200554	B09C44V57N	19.95	20																					
200555	B09C8HWNN5	4.95	35																					
200556	B09C8J563M	4.95	37																					
200557	B09C8JK8CR	4.95	29																					
